Year_Country,"Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary to tertiary, both sexes (%)","Gross enrolment ratio, primary and secondary, both sexes (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, tertiary, both sexes (%)","Net enrolment rate, primary, both sexes (%)","Net enrolment rate, secondary, both sexes (%)","Net enrolment rate, lower secondary, both sexes (%)","Adjusted net intake rate to Grade 1 of primary education, both sexes (%)","Adjusted net enrolment rate, lower secondary, both sexes (%)","Adjusted net enrolment rate, primary, both sexes (%)","Total net enrolment rate, primary, both sexes (%)","Total net enrolment rate, lower secondary, both sexes (%)","Net enrolment rate, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of lower secondary education, both sexes (%)","Net enrolment rate for compulsory education age group, both sexes (%)","Total net enrolment rate, upper secondary, both sexes (%)","Cumulative drop-out rate to the last grade of lower secondary general education, both sexes (%)","Gross graduation ratio from primary education, both sexes (%)","Gross graduation ratio from lower secondary education, both sexes (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Rate of out-of-school adolescents of lower secondary school age, both sexes (%)","Repetition rate in lower secondary general education (all grades), both sexes (%)","Rate of out-of-school children of primary school age, both sexes (%)","School life expectancy, primary, both sexes (years)","School life expectancy, secondary, both sexes (years)","School life expectancy, primary and secondary, both sexes (years)","Survival rate to the last grade of lower secondary general education, both sexes (%)","Effective transition rate from primary to lower secondary general education, both sexes (%)","Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes","Repetition rate in primary education (all grades), both sexes (%)","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","Rate of out-of-school youth of upper secondary school age, both sexes (%)","Gross graduation ratio from upper secondary education, both sexes (%)","Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)","Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)","Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)","Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",pisa_math,pisa_reading,pisa_science,"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Expenditure on tertiary education (% of government expenditure on education),"Government expenditure per student, tertiary (% of GDP per capita)",Expenditure on secondary education (% of government expenditure on education),"Government expenditure per student, secondary (% of GDP per capita)",Expenditure on primary education (% of government expenditure on education),"Government expenditure per student, primary (% of GDP per capita)","Current education expenditure, total (% of total expenditure in public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth total (% of people ages 15-24)",climate_index,resources_index,learning_index,ed_qual_index
2003_Australia,,0.9534202442300048,,,,,,1.0410963895475431,,,0.9330124133975174,,1.035933385811457,1.0633336852523918,,,,,,,,,,,,1.036082621937405,1.055445398276881,,,,,,,,,,,,0.9859903892100536,1.018650051383024,1.0615686274509804,1.0745901639344264,,,,,,,,,,,,,,,,0.9158188601906323,0.9796936493211064,1.0091904171694641,0.9054677650071989
2003_Austria,,0.9499118040632855,,0.9838585878805697,0.9635311648098449,0.9634119077274392,,,1.061862527941166,,,1.0647881314807806,,,1.0996521312230527,,,,1.0733898629998677,,,,,1.0996521312230527,,,0.9353507666946596,1.0510385656346755,0.9801280080373111,,,,1.0883955078707739,,1.0733898629998677,,,1.0803328281135287,,,1.047450980392157,1.04672131147541,,0.9929277774244983,0.9457634540032755,1.0234504747491553,,1.020336410149064,0.9976752001411814,0.9314520044267446,0.9934208607996706,1.083149069865247,1.0886987012604568,1.083567773450759,1.082629691286312,,,0.9241352412246197,1.038175933554351,0.9945452735705367,0.9541816206126791
2003_Belgium,,0.9570157475759458,1.0432795746875498,1.0903510454699314,1.024925862891128,1.0789372079744797,0.9946441308118704,1.0753672868657382,1.0885346602364359,1.0646954018959591,1.0574210085157985,1.0648855998201607,1.0751439631503268,1.0842469152095018,1.0992947247049307,1.0738422674170642,,1.098850152849009,1.0996489721237954,,,,,1.099294724704931,,1.0753362470869607,1.018825230941495,1.090115231598285,1.077146206022498,,,,1.0705973195211897,,1.0996489721237956,,1.092181667196995,1.1,,,1.0654901960784315,1.0598360655737706,,,,,,,,,,,,,,,,1.0017782237632828,0.9796936493211064,1.0053918695260529,0.9867275374359427
2003_Brazil,0.9936022897878041,1.1,0.9776761891466736,1.0391509948697846,0.9501866580644214,0.9871689813573841,0.9301960601062904,1.0254883764962823,,,1.0008307598338482,,1.0302267262886655,1.0247121082151107,,,,,1.0497109503232964,,,,0.9404743250651226,,,1.0303696972888372,0.9999284625672608,1.0272744836957834,1.0067744082082195,,1.0554750446819825,,0.9072204413361816,,1.0497109503232964,,,,0.9336546084111805,1.0369764082217774,0.9298039215686276,0.9745901639344263,,,,,,,,,,,,,,,,0.9157112103892775,0.9796936493211064,0.9317510236293859,0.8358891775256542
2003_Bulgaria,0.959562053717555,0.9654790375268516,0.948782965786545,0.9559605652481249,0.9510986012204615,0.9394410181967325,0.9625891381305407,1.0377714884557547,1.0498952026594883,,1.0555839288832143,1.0776199697004807,1.0544040950061988,1.0560318046849226,1.0778853053352573,,,1.060854208917379,1.035403468869002,0.967987844987152,,,1.0819778082772804,1.0778853053352573,1.0812702887355585,1.0545736094255722,0.9419508724456471,1.0197925605823246,0.957015541977196,0.9679878449871521,1.084122645173368,,1.0796796314639998,1.0815835904006923,1.035403468869002,,1.0185396538728957,1.0427407728834754,0.9794077853518757,1.0250153778965407,,,,0.9585326849039819,0.949614172066634,1.0032863917957913,0.946561017967583,1.00511022460889,0.9637738072899874,0.9286427237797071,0.9667681548776894,1.0788767814442481,1.0782544317918092,1.0817919992277676,1.0840115946109086,,,0.930568498632896,0.9856156798191162,0.9627244252582431,0.8829943835308307
2003_Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.067843137254902,1.077049180327869,,,,,,,,,,,,,,,,0.9135982404275289,0.9796936493211064,1.012283183709503,0.9060404134660013
2003_Chile,0.9413751935166279,0.962775435601426,0.9661691762221076,0.9755130041682566,0.9501043267118947,0.9679185757681906,0.9655615223714235,,,,,,,,,,,,,,,,,,,,1.021779649155547,0.972767699731282,0.9741326473904,,,,,,,,,,,,,,,0.95683106790225,1.00604240924616,0.968769910958283,0.9171816188523204,0.9832058863389651,0.9466578256187871,1.0227641566455294,0.9484513515351088,1.037962818278825,1.074887595189833,1.0223673441218868,1.0235409737294467,,,0.9084950980078441,0.9568886663591415,0.9627244252582431,0.8369239371839287
2003_China,0.9720129672570987,1.0191298400340465,0.9226094464759586,0.9309676722055756,0.900088942924203,0.9323968564690501,0.9161589622404486,,,,,,,,,,,,,,,,1.0975809181595193,,,,1.0108721346147864,0.9154227117503385,0.9146207465980724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9060604355930871,0.9796936493211064,0.9627244252582431,0.8545735562983031
2003_Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9661672639945187,0.9876906040704887,,,,,,,,,,,,,0.9135982404275289,0.9690966415625732,0.9627244252582431,0.852362497806445
2003_Costa Rica,,,,,,,,,,,,,,,,,,,,,1.0091361141863722,0.9041263262834924,,,,,,,,,,,,,,,,,,,,,,0.987623893210498,,,,,,,,,,,,,,0.9119146965686228,0.9768254639959724,0.9627244252582431,0.8575771043452893
2003_Croatia,0.9571597385389586,0.9547497457848784,0.9498809399167316,0.9577478347237948,0.9486995621886376,0.9494820030476226,0.961096187471306,1.0303616837182883,1.050844618875562,1.0676622193064023,1.096624580675084,1.0850100053669802,1.0967949200197928,1.0965278785879247,1.0663168385862996,1.0379055382073377,,,1.0344582416337957,,,,1.097183819969349,1.0663168385862998,,1.0970109737235592,0.9387635687847967,1.0257842172800706,0.9600202953654104,,,,,1.0957995020208302,1.034458241633796,,1.0224619225032836,1.03770624381757,0.9803159796318001,1.02423169117384,,,,0.9543553015724684,0.92367340179509,0.9972269452330799,0.9456551648490585,,,,,1.05792617086217,1.074103934220942,,,,,0.9317610881317965,0.9668591644629434,0.9627244252582431,0.8673008622508103
2003_Cyprus,0.9392518885203163,0.9392271485835195,0.9548858582059168,0.977664344481352,0.9633960165064585,0.9599867067718952,0.9455904274450181,1.058112785083519,1.0765491387407207,,1.069309106138179,1.0917961244376215,1.0833186847196306,1.0894066644671723,1.0953211834340526,,,1.0954933084058918,1.0658054641781698,1.0914494212082393,,,1.0980594847006757,1.0953211834340528,1.0854092215649946,1.0835199433740677,1.0077419831420484,0.9858455281542176,0.975433802609528,1.0914494212082397,1.0982231519261916,,1.0974489861679657,1.0860232182267866,1.0658054641781698,,1.0711169353384462,1.0730362750561948,0.9348650458974983,1.0671090911558283,,,,1.026352789224401,0.9962372022791488,1.011547431811047,1.0177350089985915,1.0095246970483769,1.0223269462833315,0.9688717916997429,0.9858908545981155,1.0183288585147166,1.007571504996743,1.0204766371433527,1.0192265268415643,,,0.9671122225877025,1.004592947713474,0.9627244252582431,0.9353388803008251
2003_Czechia,0.9180045722661379,0.9445268808970091,0.962582845059026,0.9754664701045574,0.9599403575736742,0.9589328081276414,0.9544683665623758,,,,,,,,,,,,,1.0709314206651372,,,1.0912895287560072,,1.0911455249373718,,0.9676973500046655,1.044254118116816,0.9980641454799508,1.0709314206651372,1.099978671862412,,1.0902469716317984,1.0904793205517294,,,,,0.9877578685629141,0.9815430945040522,1.055294117647059,1.0450819672131149,,0.9612960092933861,0.9251656952688054,1.0088667211525688,0.9562368139610811,1.0259805622535227,0.9707106336838374,0.9132004366864053,0.9325663671823158,1.0474270651318962,1.0490299243669845,1.0560609098497329,1.039553407542011,,,0.9191417049438421,0.9513747762570904,0.9966843707712263,0.8715488877661748
2003_Denmark,,,,,0.9997567006442394,0.999091195673993,1.0081432912306287,,1.080334018904446,,,1.0930814345901727,,,,,,,,,,,,,,,,1.036105632453546,,,,1.073201410891058,,,,,,,0.9716406894262741,1.0324157670011191,1.0537254901960784,1.0475409836065575,,1.064175622558445,0.9842341971898871,1.05759958579002,1.0408489205459641,0.9699270178771986,1.0223982878187907,0.9487864474041365,,1.0619755328854787,1.0788133883128166,1.063662484717169,1.0440162837398181,,,0.9197906947770818,1.067789709401044,0.996998581844311,0.9791952167380094
2003_Dominican Republic,,1.0075013822449905,,,,,0.9493475766018331,0.9886551125142828,,,0.9256138748772249,,0.9756514351665814,0.979614120752227,,,,,,,1.0305769286890156,,,,,0.9757344900175976,1.0527203663960685,,,,1.0262739371090037,,1.03545187430631,,,,,,,,,,,0.9021373514080391,0.9366939050889932,,,,,,,,,,,,,0.9124655197836097,0.9437782715758873,0.9627244252582431,0.8290647059233897
2003_Estonia,0.9260479071671601,0.9526233820993235,0.9918554423681207,0.9818307591898694,0.9567243249012748,0.9678720963136189,1.0026780269959625,1.0403089767045568,1.0653049269462593,,1.0090286781942646,1.0786834391475435,1.0662181560851076,1.092647311118443,1.0886191827634533,,,1.0912533159392463,1.0695254182249334,,,,1.0820644784384963,1.0886191827634535,1.0592990576547852,1.0664006407155635,1.0145477590121614,0.9850118419506132,0.9797399999133911,,1.0959366638136014,,1.0822948049313172,,1.0695254182249336,,1.0642041628565964,1.0737489640251967,0.9669061735711908,1.0368822039554444,,,,0.9911931113092451,0.9834239057113553,1.0010002044630426,0.9354011148212508,1.0042771093228993,0.9906554964998795,0.9613887888647614,0.9736261712803946,1.0413314789737584,1.095275008431325,1.0411105400057783,1.0376507688311003,,,0.9460665044399887,0.9906486493737542,0.9627244252582431,0.9022841091390822
2003_Finland,0.9330061383522466,0.9469556627483244,1.0298995531530695,1.0382339367122833,1.0316368782232763,0.9635133852674876,1.0423578658611334,1.084288840599812,1.0838324270739372,,1.0642032871593425,1.0935415128026393,1.0838572888627112,1.086264599142197,1.0989724377764052,,,1.0930683950509537,1.0746176930875035,,,,1.0965470383693523,1.0989724377764052,,1.0840591388302778,1.0127239432677055,1.0499946063175318,1.0366452598196514,,1.099336126791587,1.0448321881322882,1.0959429533004739,,1.0746176930875038,,1.0784236877341682,1.080695342175023,1.0254326568605887,0.9816696213447426,1.0772549019607844,1.0893442622950822,,1.0139125243816065,0.963559363087262,1.0683387336177277,0.9681174835996256,0.9925362059225686,0.9899689769510803,0.9399985142647399,0.966088017943056,1.0499399619675116,1.0816691428936027,1.0400876475028626,1.0298591490575904,,,0.983140988203636,1.0021313475714866,1.020002206900066,1.004943305746782
2003_France,,0.9480830279412891,0.9788841106298384,0.9902912010653833,0.9724594765752663,0.9613856880407965,0.9814130942993046,1.0476670431453363,1.063798632172327,,1.072533925493215,1.0690017223554213,1.0489085712433344,1.0480989772352358,1.0558966715131701,,,1.0522828131567283,1.0667169564440273,,,,,1.0558966715131701,,1.049072052334901,0.9741046157195733,1.0278978967858483,0.9881581017626366,,,,,,1.0667169564440273,,1.0449912735503435,1.0614285244222708,1.0242318442877316,0.9819325445144769,1.051372549019608,1.0508196721311478,,1.00286283330081,0.9461805677603474,1.006279144232118,0.9652675049610444,1.0203619049152568,1.0058442282756295,0.9272926660024396,0.966305661336701,1.0473527271117464,1.0594918628074457,1.0410346699528654,1.0613449013456144,,,0.929368447903524,0.9887845420032396,0.9973228739886364,0.9164850231347793
2003_Georgia,0.9215591228763664,0.9057515246822241,0.9425728404444944,0.926003436361627,0.9257229461941222,0.9388667826657833,0.9641524022337323,,,,,,,,,,,,,,,,1.0986849823738658,,1.0984001674186143,,0.9161293583403316,0.9775840166672839,0.9,,,,1.0962428423100334,1.0975722579423934,,,,,0.9910618816548888,1.0140125268480926,,,,0.9078408221757828,0.9610859255131319,,,,,,,,,,,,,0.9081126763318382,0.9501483130358709,0.9627244252582431,0.8306788061608252
2003_Germany,0.9485241121157358,0.9556096678698861,,0.9904841836312694,0.9652789100154291,0.965169417525166,,1.0832972266071343,,,1.0756089848782033,,1.0946269251917626,1.094188980534477,,,,,,,,,1.0872285955512515,,,1.0948405987359582,0.93862865851762,1.0900105780578557,1.0175017935271353,,1.0966811927737663,,1.0861961308493753,,,,,,,,1.0450980392156863,1.04672131147541,,,,,,,,,,,,,,,,0.9274932543124679,0.9796936493211064,0.9937322086458573,0.9029639644405724
2003_Greece,0.9375940813806949,0.9309870024971219,0.9793008920134998,0.9651604782269931,0.9585253840059167,0.9511864405603421,1.0130748949060417,1.0263854304956528,1.0422112932198133,,1.0524954895009024,1.070954130708223,1.0377314649164173,1.0328084460574067,1.050321455148772,,,1.0480187507033811,1.020439605195117,,,,,1.0503214551487723,,1.0378826750854468,1.002573403626637,0.9746636998729667,0.9615708843784869,,,,,,1.0204396051951172,,1.0051413237451192,1.0206491628912284,,,0.999607843137255,1.0311475409836066,,0.9430436054896546,0.9162320450302504,1.0625388524627075,0.9321578008660321,0.9764167106115927,0.9618343764647547,,,0.9745559059387354,0.9500911985382432,1.0191934318726847,,,,0.9171752098036103,0.9237175257936453,0.9728736233169971,0.8242290558073745
2003_Hungary,0.9380188642044651,0.9410787670880212,0.9819461172659741,0.9876568309155778,0.9710162093698934,0.9608166920750882,0.9812685601311509,0.9752923213762825,1.0689020952365493,,1.0557378888524225,1.0911112745568372,1.0501128768959864,1.0595812603101287,1.0988206472133717,,,1.0599917316839575,1.0652069328261378,,,,1.0805759604342309,1.0988206472133717,,1.0502776801492062,0.9335300612733662,1.0560629016079615,0.9832802853476412,,1.0985359025201662,,1.0800158966953493,,1.0652069328261378,,1.0575840220373098,1.0736952887053555,0.9347038809063426,1.0672611306239124,1.0349019607843137,1.0393442622950821,,1.0039699724493787,0.9552904045562977,1.0085332140548202,0.9576681978010649,1.0093244021141874,0.9903136953087252,0.9186480125893499,0.9865332977348171,1.0559168965805164,1.0454958214985113,1.0638345681011536,1.074184507360162,,,0.9376965418790426,0.9932737358593027,0.9876885533789221,0.9199225970223808
2003_Iceland,0.9275261834529618,0.9417543399122517,1.0022450923746482,1.0088459552202602,0.9926613174874559,0.9703670141955785,0.9991463384692069,1.0807995878549304,1.0587343687587918,,1.073640385271923,1.0949299320154877,1.079039087639078,1.0774136588584624,,,,1.0893132015149394,1.0128772074403858,1.0971140190243789,,,,,,1.0792356478856506,1.0478760380703553,1.0589207482889147,1.0707507119977944,1.0971140190243793,1.096782152167414,,,,1.0128772074403858,,1.0254026652764001,1.020483766814668,0.9537879919265808,1.049257604749198,1.0545098039215688,1.0475409836065575,,1.0434066733883969,0.9950195814815009,0.997424387953001,0.9538064576695003,0.9697103392011552,0.9701300237023689,1.0003668017402805,0.9982580259059239,,,,,,,0.9449474481360639,0.9629835293081307,0.9972698157189497,0.9074844460246433
2003_Indonesia,0.9833513345073368,0.9835754844316993,0.9216415581863987,0.9319737671600876,0.9078675110176656,0.9162312882893809,0.917538478570196,0.9968817218505136,0.9435228411528012,,1.0755747248850551,0.9939588984999277,1.0374835088414631,1.0325409435829758,0.9305795508611138,,,,0.937114606116092,1.0844553890532014,,,1.0699741109906244,0.9305795508611139,1.0965481400325396,1.0376344467888905,1.0355576031849707,0.9118693215391477,0.9297654773813493,1.0844553890532016,0.948432195615345,,1.07239989975057,1.096305052803681,0.937114606116092,,0.9178121834293783,0.9189864104784097,,,0.9329411764705883,0.957377049180328,,0.9375882000140351,0.9941655850688644,,,,,,,,,,,,,0.906182602133978,0.9639618537788979,0.9274589279613485,0.8101589876201511
2003_Ireland,0.9425903929834213,0.9583552848005102,0.9980929963820523,1.0012240648182322,0.9867504967861496,0.9604371358870836,0.9876245962587088,1.0443032832902914,1.074757454275248,,1.0900919019816198,1.0872226057973893,1.0997806683559976,1.099748993731442,1.0848466734170215,,,,1.0692244299847595,1.0968739483672199,,,1.0915584223309711,1.0848466734170217,1.0970420249445527,1.1,1.0994852415165934,0.969473528289462,1.0288796121073547,1.0968739483672199,,,1.0907251136756932,1.0971997512184266,1.0692244299847597,,1.0835888876664201,1.075155576166513,1.021784343875142,0.9742253623644335,1.0450980392156863,1.0663934426229509,,0.9630797259551506,0.9633142270790944,1.0304800149609237,0.9374257665264065,0.9724054311902971,0.9590503907468264,0.9972240030337813,0.938925860771884,1.0578694530567017,1.0819192009137382,1.0528183446751245,1.0509650706966878,,,0.9795493081195518,0.97761553948088,1.0005194225041822,0.958120036047516
2003_Israel,0.9406977851342682,0.9684906745973422,0.9917652715787515,1.0034117913633613,0.9801865565141374,0.9573418713957387,0.9892701244512758,1.078747228698683,1.0997404841072305,,1.021342115731577,1.082515590095447,1.0765026450075141,1.0980592543714947,,,,1.0957774628672223,1.0992760796213497,1.0718754784228062,,,1.0887847370885066,,1.0853616221550633,1.0766964205896001,1.0267270069360204,0.9993899503620207,1.0016745841687489,1.0718754784228062,1.099760640551961,,1.0875944671862134,1.0833112494617707,1.0992760796213499,,1.090151415200503,1.0972733554478395,,,,,,1.018554293916075,0.9637011957662471,0.9968040462431347,0.9453796221072645,0.9498928750179471,0.9584659251002645,1.0050274629961775,0.9885447255817854,1.0563737948836067,1.0643295151059193,1.0572307611115006,1.0411961268512475,,,0.971705020484913,0.9879286457884033,0.9627244252582431,0.9241915967439746
2003_Italy,0.9364238608045996,0.9521149705791986,0.9781878204805059,0.981602502483091,0.958271756770217,0.9747836380522212,0.9914866611700739,1.0851557322730283,1.0677496457995326,,1.0911039217792158,1.095764869313621,1.094353280524928,1.0970925767073574,1.099322154952805,,,1.0694406713872628,1.048419300086367,1.096813033309624,,,1.0978438096457568,1.099322154952805,1.073713225865355,1.0945666536449883,0.976517448912942,1.0476629254367675,1.00766994481566,1.0968130333096242,1.0961908318811884,,,1.0731346686275203,1.048419300086367,,1.0452220006053503,1.051010216819501,0.9907459857179886,1.0110745282076148,1.016078431372549,1.0344262295081967,,0.972095573358962,0.9361610782683986,0.986003258546474,0.9364506837429287,1.0136980560911693,0.9945855767115951,0.9584367318363061,1.0017476164642232,1.053944265332381,1.050929198606956,1.0634690656999926,1.0610393907001483,,,0.9688201338101763,0.9835367763946024,0.9795801886053981,0.9334128009068886
2003_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0694117647058825,1.0524590163934429,,,,,,,,,,,,,,,,0.9135982404275289,0.9796936493211064,1.0041595381543091,0.8987693738042466
2003_Jordan,0.9413480715340687,0.9463212811056612,0.9517893395274049,0.9596425252531571,0.9407631482230104,0.9426301958226786,0.9477679969635857,1.01713319198871,1.0314734299761996,,1.0811498637700274,1.0608365023216821,1.0501747741697542,1.0462326624876277,1.0163425498226828,,,1.0372983277330805,0.9860457635836976,1.066269749607525,,,1.0964696514387007,1.0163425498226832,1.0731597596229796,1.050339645377651,1.0110299835152872,0.9604626974530548,0.9551185171391907,1.066269749607525,1.0935936421660075,0.9037339830880113,1.0902154646680433,1.0914486534385317,0.9860457635836977,,1.0017877009788323,1.0050689758707845,,,,,,,,,,,0.9637148461152639,,0.9592700458826797,,,1.0348744907696323,1.0343103248476986,1.027172428694171,1.0812119895947028,0.9223122795002873,0.9772666845692716,0.9992337201354432,0.9006543809515763
2003_Kazakhstan,0.9446884995420359,0.953295959201258,,,,0.9491178012147117,,1.004735375124667,,1.067281307992154,1.074758845048231,1.0881691685383814,1.0756940659964394,1.0842277796106896,1.0815957823960654,,,,,1.0964814644310086,,,1.099046548198773,1.0815957823960656,1.0985287678933773,1.0758869538701936,0.9394672794003297,,,1.0964814644310088,1.0973661147118514,,1.0989750689214834,1.0982367293959558,,,,,,,,,,,,,,,,,,,,,,,,0.9489937826241971,0.9796936493211064,0.9627244252582431,0.8950672161192934
2003_Latvia,0.954722062193976,0.9669586996618017,0.9905399260382374,0.9800520389148493,0.9564721993133904,0.9604851594519415,1.014356148417864,,,,,,,,,,,,,,,,1.0849608463745382,,,,0.941604460203415,1.0452581480831498,0.979589300329547,,1.0973256937000038,,1.0769309830411382,,,,,,0.9408326491711198,1.061479386956731,1.0294117647058825,1.04672131147541,,0.9853246842305677,0.9862879707190277,0.9725827210963272,0.9147409175228858,1.04030121395342,0.97740887027038,0.919819035796435,0.9747358515906684,1.0491301333942293,1.0795775292747516,1.046037447419279,1.0415388008606299,,,0.9142201434617259,0.9733457707366459,0.9883117758146625,0.8794515168677215
2003_Lebanon,0.9685491759052924,0.9946211244481085,0.9700710275928304,0.9849322423719236,0.9382822855900795,0.9628993325106175,0.964923491668825,1.054837200495807,,,1.0672743265451348,,1.071983043082827,1.080184097657539,,,,,,1.0419020394698704,,,1.0225402440049134,,0.9733554506453618,1.0721718567648026,1.042586933532394,0.9651440918246265,0.982748217659855,1.0419020394698704,1.0640067653970062,,0.998214080271151,0.982521180755622,,,,,,,,,,,,,,,,,,,,,,,,0.9184110122950788,0.9796936493211064,0.9627244252582431,0.8662223115467842
2003_Lithuania,0.9515024648624457,0.9592707026410475,1.000279715579408,0.9998793728640031,0.9715889421679775,0.9686485929425139,1.0118853744780503,1.04984390445808,1.088676949218696,,1.0581623083675384,1.0926534587158678,1.0786031155368887,1.0985416034312108,1.0974313162489469,,,1.097613855860284,1.0795532657769822,,,,1.0952109734187494,1.097431316248947,,1.0787991971461706,0.9403828807813132,1.068153444631032,0.9992091158813401,,1.0943334211916005,,1.0945211299542912,1.0934075379152688,1.0795532657769824,,1.0857539967504646,1.0913913835687714,0.9894421761092387,1.01562224039853,,,,0.9863887179804209,0.9911313675183451,1.0011283526240182,0.9301691982129834,1.0255927197682393,0.963841707663903,0.9090231600916411,0.9457764001034982,1.0741993157483303,1.0731322249091835,1.0759560946048141,1.067159241876342,,,0.9685450845795492,0.9852759280244529,0.9627244252582431,0.9187126666219203
2003_Luxembourg,,0.9459685722518602,0.9506921926521665,0.9766074756156641,0.9547944481811588,0.96923323820573,0.9107822102234692,1.044633087411302,1.0336004253449587,,1.0401996319600737,1.0388231741829734,1.0495954352595498,1.0456076542395252,0.9999658785461081,,,,1.0385783081077173,,,,,0.9999658785461083,,1.0497596704331564,1.0124883362881403,1.0134698766859283,1.003724906859285,,,1.0259160871153192,1.058319724075378,,1.0385783081077173,,1.0085126596292024,1.0180955235605864,,,1.0372549019607844,1.0368852459016396,,,,,,,0.979339111630127,,,,,0.9955613989228889,,,,0.9180615485975454,0.9738980497582569,0.9876538532705472,0.8830596822960853
2003_Malaysia,0.9349751109324351,0.9380836439366862,0.949280456231104,0.9505333867137081,0.9336667819730529,0.9533368310033751,0.9432553170911918,1.0678440982014887,1.0342731441130006,,1.0863945227210956,1.0896599225949308,1.0636491745704961,1.0607692510722533,1.072118372979653,,,1.0726930594377087,1.0097347046535838,1.0676104193106117,,,,1.0721183729796533,,1.0638288388132557,1.0070732636620945,0.9554692745255572,0.9477036356996345,1.0676104193106117,,,,,1.0097347046535838,,1.0207577197008675,1.0233517975062572,,,,,,1.0481955822536047,1.0663879553402078,1.0839218919890454,1.1,0.9682163324839551,0.9862639721667907,0.974921051330396,0.9663092243791128,0.9035777363766044,0.9682156652262714,0.9002428112335489,0.9,,,0.9217313426927496,0.9448947048468371,0.9627244252582431,0.8384743107887561
2003_Malta,0.9280803567278064,0.9539060754933253,0.95633034875259,0.9741682427083311,0.9354770670290211,0.9643335160241346,0.9429415906485056,,1.0560032455552029,,,1.0729342726055349,,,,,,,1.0041260016454752,1.0321412001702175,,,1.0811055847434905,,1.094839977759586,,1.0154909645112125,1.005913891066935,0.9991802462292626,1.0321412001702175,,,,1.0962602887613548,1.0041260016454752,,,,0.9156854703823366,1.0852026761117672,,,,,,,,,,,,,,,,,,0.9161115722420083,0.9796936493211064,0.9627244252582431,0.8640535371621474
2003_Mexico,0.951974598948911,0.9731467385290518,0.9432724654653375,0.9593367696949604,0.9146647576653719,0.9652945425070141,0.928003213473992,1.071935606736106,0.9714206474267071,,1.069829066034187,1.0306514286093496,1.093942140728223,1.0950763444407787,1.0234631760012687,,,1.024642291977207,0.9295755738355808,1.0500555037759618,,,1.0591540256009089,1.023463176001269,1.0901296058071277,1.0941550624734413,1.029495583341109,0.9477117100871523,0.957398353563742,1.0500555037759618,1.0451051924235752,,1.0541853421011804,1.0899465618844164,0.9295755738355808,,0.968003854885739,0.9474773627937492,1.0192458775684854,0.9875060913248432,0.9525490196078432,0.9721311475409837,,0.9854612379979445,1.048292995828008,0.9883204569294809,0.9804271831331202,0.9508498881584864,0.9462467632307431,1.0204502281182906,0.945833892717697,1.082064462371966,1.0808243697190283,1.0797954260101215,1.0862539486074163,,,0.918510919984025,1.024293881507195,0.9382957611952425,0.8827722178407321
2003_Montenegro,0.987525939803946,0.9756990939250685,0.9421551283990162,0.9758277607141292,0.9494027006757847,0.9646525222694535,0.9197312196003258,1.0713170588869882,,,,,1.0675084573572433,1.1,,,,,,,,,,,,1.0676923585606923,0.9474234860502007,1.0351608524916398,0.9748575643540632,,,1.0041680936920634,,,,,,,,,,,,,,,,,,,,,,,,1.0852961250569004,1.0880553432441258,0.9128720905300052,0.9796936493211064,1.0224322176191842,0.9143969068489085
2003_Netherlands,,0.9762395222272298,1.006072645910323,1.033547341372362,0.9757695188828431,1.0174824166609848,0.9874434533387578,1.0873819100898485,1.0607286129377789,,1.0836933232613355,1.0524230352663955,,1.0860956779940611,1.09931535284282,,,,1.0823708690864886,,,,,1.0993153528428201,,,1.0310530776647693,1.0295066632104164,1.0318875411572979,,,,,,1.0823708690864886,,,1.0871477428602572,,,1.0725490196078433,1.0647540983606558,,0.986207507906208,0.953476858147798,,,,,,,1.0262766711206655,1.0549812547634358,1.021052022633814,1.0252961245425465,,,0.940443848407055,0.9949481125339352,1.0096029982745482,0.9446782885671534
